"subjectID","wave","task","run","nVols","percent"
"TAG207",2,"SVC",1,0,0
"TAG207",2,"SVC",2,0,0
"TAG208",2,"DSD",1,0,0
"TAG208",2,"DSD",2,4,1.8
"TAG208",2,"rest",1,3,0.8
"TAG208",2,"rest",2,0,0
"TAG208",2,"SVC",1,13,7.2
"TAG208",2,"SVC",2,3,1.7
"TAG209",2,"DSD",1,3,1.3
"TAG209",2,"DSD",2,15,6.7
"TAG209",2,"rest",1,0,0
"TAG209",2,"rest",2,0,0
"TAG209",2,"SVC",1,2,1.1
"TAG209",2,"SVC",2,1,0.6
"TAG211",2,"SVC",1,7,4.5
"TAG215",2,"DSD",1,13,5.8
"TAG215",2,"DSD",2,17,7.6
"TAG215",2,"rest",1,0,0
"TAG215",2,"rest",2,1,0.3
"TAG215",2,"SVC",1,2,1.1
"TAG215",2,"SVC",2,0,0
"TAG218",2,"DSD",1,0,0
"TAG218",2,"DSD",2,0,0
"TAG218",2,"rest",1,0,0
"TAG218",2,"rest",2,0,0
"TAG218",2,"SVC",1,0,0
"TAG218",2,"SVC",2,0,0
"TAG220",2,"DSD",1,0,0
"TAG220",2,"DSD",2,0,0
"TAG220",2,"rest",1,0,0
"TAG220",2,"rest",2,0,0
"TAG220",2,"SVC",1,0,0
"TAG220",2,"SVC",2,0,0
"TAG221",2,"DSD",1,0,0
"TAG221",2,"DSD",2,1,0.4
"TAG221",2,"rest",1,0,0
"TAG221",2,"rest",2,1,0.3
"TAG221",2,"SVC",1,2,1.1
"TAG221",2,"SVC",2,4,2.2
"TAG223",2,"DSD",1,0,0
"TAG223",2,"DSD",2,0,0
"TAG223",2,"rest",1,0,0
"TAG223",2,"rest",2,0,0
"TAG223",2,"SVC",1,0,0
"TAG223",2,"SVC",2,0,0
"TAG224",2,"DSD",1,0,0
"TAG224",2,"DSD",2,0,0
"TAG224",2,"rest",1,2,0.5
"TAG224",2,"rest",2,0,0
"TAG224",2,"SVC",1,0,0
"TAG224",2,"SVC",2,9,5
"TAG225",2,"DSD",1,2,0.9
"TAG225",2,"DSD",2,1,0.4
"TAG225",2,"rest",1,0,0
"TAG225",2,"rest",2,0,0
"TAG225",2,"SVC",1,0,0
"TAG225",2,"SVC",2,4,2.2
"TAG232",2,"DSD",1,40,17.8
"TAG232",2,"DSD",2,0,0
"TAG232",2,"rest",1,0,0
"TAG232",2,"rest",2,0,0
"TAG232",2,"SVC",1,0,0
"TAG232",2,"SVC",2,8,4.4
"TAG238",2,"DSD",1,0,0
"TAG238",2,"DSD",2,0,0
"TAG238",2,"rest",1,0,0
"TAG238",2,"rest",2,0,0
"TAG238",2,"SVC",1,1,0.6
"TAG238",2,"SVC",2,3,1.7
"TAG243",2,"DSD",1,4,1.8
"TAG243",2,"DSD",2,2,0.9
"TAG243",2,"rest",1,0,0
"TAG243",2,"rest",2,0,0
"TAG243",2,"SVC",1,0,0
"TAG243",2,"SVC",2,1,0.6
"TAG244",2,"DSD",1,5,2.2
"TAG244",2,"DSD",2,13,5.8
"TAG244",2,"rest",1,13,3.3
"TAG244",2,"rest",2,25,6.3
"TAG244",2,"SVC",1,3,1.7
"TAG244",2,"SVC",2,27,15
"TAG247",2,"DSD",1,20,8.9
"TAG247",2,"DSD",2,5,2.2
"TAG247",2,"rest",1,0,0
"TAG247",2,"rest",2,0,0
"TAG247",2,"SVC",1,2,1.1
"TAG247",2,"SVC",2,6,3.3
"TAG250",2,"DSD",1,9,4
"TAG250",2,"DSD",2,29,12.9
"TAG250",2,"rest",1,0,0
"TAG250",2,"rest",2,0,0
"TAG250",2,"SVC",1,3,1.7
"TAG250",2,"SVC",2,7,3.9
"TAG252",2,"DSD",1,5,2.2
"TAG252",2,"DSD",2,2,0.9
"TAG252",2,"rest",1,0,0
"TAG252",2,"rest",2,0,0
"TAG252",2,"SVC",1,9,5
"TAG252",2,"SVC",2,4,2.2
"TAG253",2,"DSD",1,6,2.7
"TAG253",2,"DSD",2,25,11.1
"TAG253",2,"rest",1,21,5.3
"TAG253",2,"rest",2,0,0
"TAG253",2,"SVC",1,14,7.8
"TAG253",2,"SVC",2,40,22.2
"TAG261",2,"DSD",1,107,47.6
"TAG261",2,"rest",1,1,0.3
"TAG261",2,"rest",2,51,12.9
"TAG261",2,"SVC",1,14,7.8
"TAG261",2,"SVC",2,38,21.1
"TAG266",2,"DSD",1,2,0.9
"TAG266",2,"DSD",2,2,0.9
"TAG266",2,"rest",1,0,0
"TAG266",2,"rest",2,0,0
"TAG266",2,"SVC",1,0,0
"TAG266",2,"SVC",2,0,0
